item_id,rater_uid,feedback,gmt_create,rate_pic_url
i542,u1067,给 朋友 买 的 ， 很 不错 哦 ， 物流 超级 快 ， 衣服 质量 也 很 好 ,2014/9/11 18:05,
i542,u1913,衣服 很 好 ， 穿 了 些 时间 ， 洗 了 一次 没 掉色 ， 穿着 舒服 ,2014/9/24 14:45,
i542,u1927,质量 好 ， 大小 合适 ， 好评 ,2014/9/2 13:23,
i542,u402,质量 挺好 ， 颜色 有点 暗 ,2014/9/30 14:50,
i542,u1673,第二 次 买 了 ， 衣服 很 不错 。 ,2014/9/3 14:28,
i542,u1361,喜欢 ， 就是 颜色 有点 深 。 ,2014/9/19 18:37,
i542,u1015,卖家 超级 负 责任 ， 衣服 也 很 好看 。 ,2014/9/25 06:38,
i542,u800,性价比 很 高 的 ， 衣服 质量 很 好 ! ,2014/9/23 12:17,
i542,u1591,宝贝 收到 啦 ， 很 好 ， 值 啦 ,2014/9/20 15:32,
i542,u1176,质量 挺好 ， 挺 喜欢 ， 一次性 就 买 了 两 件 。 ,2014/9/9 19:05,
i543,u199,帮 别人 买 的 ， 说 质量 很 好 ， 很 对 得 起 这 个 价格 ， 嘻嘻 ， 好评 ,2014/9/25 14:37,
i543,u2547,衣衣 收到 了 ， 物流 真是 超级 快 。 衣衣 质量 还 挺好 ， 就是 送 快递 的 态度 太 差 了 。 ,2014/9/5 18:35,http://img01.taobaocdn.com/bao/uploaded/TB2ybJWapXXXXXqXpXXXXXXXXXX_!!2011563892-0-rate.jpg
i544,u1953,衣服 到 了 ， ， 感觉 还 不错 。 质感 很 丝滑 的 ， 做工 肯定 对 得 起 这 个 价格 。 就是 还 没 上 身 ， 不知道 怎么样 ， 但是 没 穿 已经 80 分 了 ， 买 来 内搭 的 ， 希望 效果 不错 。 。 ,2014/9/20 19:14,
i544,u1071,物 廉价 美 ， 颜色 超级 喜欢 ,2014/9/16 19:47,
i544,u882,已经 穿 上 了 ， 感觉 挺 贴身 的 ,2014/9/26 11:58,
i544,u156,衣服 挺好 的 。 货物 送 的 也 挺 快 。 ,2014/9/24 22:43,
i544,u2452,料子 挺好 的   有点 偏 薄   不是 太 透 ,2014/9/16 11:36,http://img01.taobaocdn.com/bao/uploaded/TB2ag_papXXXXbfXpXXXXXXXXXX_!!2146015546-0-rate.jpg
i545,u39,质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。 ,2014/9/11 14:10,
i545,u2330,衣服 非常 好 ， 同事 见 了 都 说穿 上 好看 ， 回头 会 多多 光顾 的 ,2014/9/17 18:12,
i546,u2190,衣服 挺好 ！ 穿着 也 好看 ， 无 色差 ， 朋友 都 觉得 不错 ,2014/9/28 17:26,
i546,u2570,衣服 质量 挺 不错 的 ， 就是 物流 有点 慢 ， 同事 也 很 喜欢 ， ， ， ,2014/9/26 10:43,http://img01.taobaocdn.com/bao/uploaded/TB2e0tiaFXXXXbYXpXXXXXXXXXX_!!795389518-0-rate.jpg
i546,u2495,衣服 非常 的 好 ， 昨天 晚上 发货 ， 今天 中午 就 收到 ， 非常 赞 ， 就是 四 天后 才 发货 有点 慢 ， 不过 衣服 非常 非常 的 好 ， 值得 等 。 ,2014/9/17 12:51,http://img01.taobaocdn.com/bao/uploaded/TB2a1YQapXXXXXRXXXXXXXXXXXX_!!1068814087-0-rate.jpg
i546,u622,漫长 的 等待 … … 本来 都 不 抱 啥 希望 了 … … 15 元 能 买 个 什么 呀 … … 结果 第十 天 包裹 到 了 。 比 想象 中 的 好 太 多 ， 做工 还 算 精细 ， 袖子 足够 长 ， 居然 还有 小 赠品 ， 一下子 觉得 心里 满 满 的 ！ 物超所值 啊 ！ ,2014/9/24 22:51,
i546,u2493,很 好看 ， 我 很 喜欢 谢谢 掌柜的 。 。 。 ,2014/9/20 14:22,http://img01.taobaocdn.com/bao/uploaded/TB2wUgsapXXXXXWXXXXXXXXXXXX_!!2122373950-0-rate.jpg
i546,u2621,32 个 赞 ， 超值 ！ 谢谢 送 的 小 礼品 。 ,2014/9/21 11:12,http://img01.taobaocdn.com/bao/uploaded/TB2Th3uapXXXXXpXpXXXXXXXXXX_!!2197449647-0-rate.jpg
i547,u1322,质量 还 可以 ， 老爸 穿着 挺 合身 的 。 ,2014/9/19 14:57,
i547,u327,不错 ， 包装 很 好 ， 爸爸 穿 上 很 合身 ,2014/9/22 09:44,
i547,u1657,衣服 收到   ， 是 送 爸爸 的 ， 穿着 挺 精神 的 ， 爸爸 很 喜欢 ， 质量 也 很 好 ， 他 高兴 。 我 满意   我 很 满意 ！ ,2014/9/6 21:28,
i547,u2414,宝贝 收到 了 是 买 给 爸爸 的 ， 很 喜欢 ， 款式 很 好 ， 面料 也 不错 ！ 和 卖家 描述 的 一样 ！ ,2014/9/25 15:40,
i547,u2012,整体 感觉 不错 的 质量 很 好 性价比 高 值得 购买 卖家 态度 很 好 ,2014/9/15 20:50,
i547,u2088,宝贝 很 好 ， 面料 做工 都 很 好 ， 老爸 很 喜欢 ， 给 个 5 分 好评 ,2014/9/12 16:06,
i548,u1505,衣服 质量 不好 是 晴纶 的 ， 穿 了 一 天 浑身 痒 的 很 。 从来 没 买 过 这样 的 衣服 ， 一分钱一分货 。 也 别 要求 太 高 ， 就 这样 。   ,2014/9/20 20:51,
i548,u1804,几 十 块 钱 全 当 买 个 教训 ,2014/9/30 23:28,
i548,u1660,还 可以 一 分 价钱 一 分 货 ,2014/9/20 14:33,
i549,u1506,很 紧 很 贴身 。   不错 。 ,2014/9/3 12:01,
i549,u2359,宝贝 很 好   性价比 很 高 ！   很 好 ,2014/9/17 16:10,
i549,u2062,一般 吧   ， 习惯 给 好评 ,2014/9/2 21:04,
i549,u1434,裤子 价格 实惠 ， 面料 摸 着 挺 舒服 ， 很 不错 的 裤子 ,2014/9/27 13:41,
i549,u774,我喜欢 的 颜色 ， 穿 了 很 舒服 ， 洗 了 竟然 不 掉色 ， 下次 还 来 买 ， 很 喜欢 ,2014/9/28 15:11,
i549,u235,没 洗 不知道 掉 不 掉色 ， 有 一点 点 硬 ,2014/9/2 00:19,
i549,u2591,裤子 收到 了 ， 还 不错 呢 ， 快递 也 挺 快 的 。 。 ,2014/9/23 13:06,http://img01.taobaocdn.com/bao/uploaded/TB2AY7QapXXXXaIXpXXXXXXXXXX_!!1092034044-0-rate.jpg
i549,u1755,在 他家 买 过 几 次 了 ， 裤子 依然 很 好 ， 颜色 很 漂亮 。 ,2014/9/14 20:21,
i549,u2485,布料 很 舒服 ， 有 弹性 ， 也 很 修身 。 比 以前 在 别 家 买 的 质量 要好 ， 很 喜欢 ,2014/9/3 21:20,http://img01.taobaocdn.com/bao/uploaded/TB2a3XJapXXXXa.XXXXXXXXXXXX_!!1581351288-0-rate.jpg
i549,u996,非常 非常 不错       已经 购买 几 次 了 ,2014/9/21 15:54,
i549,u1458,其它 倒 挺好 。 就是 太 容易 沾 毛 了 … ,2014/9/22 09:36,
i55,u1625,衣服面料 质量 很 好 有 弹性 。 穿着 舒服 合适 ， 款式 新颖 。 ,2014/9/17 14:15,
i55,u1883,货物 收到 了 ， 和 卖家 的 图 是 一样 的 ， 衣服 洗 了 之后 没有 缩小 掉色 哟 ， 没有 异味 ， 穿 起来 挺 舒服 的 。 ,2014/9/8 09:38,
i55,u249,"与 图片 一致 , 价格 也 不算 高 , 还 算 满意 , 下次 继续 光顾 . ",2014/9/12 08:42,
i55,u866,没 穿 ， 我 就是 买 来 看 看 的 、 、 、   、 、 、 、 、 、 、 、 、 、 、 、 、 、 、 ,2014/9/9 22:34,
i550,u404,衣服 不错 上 身 很 好看 客服 也 很 有 耐心 ,2014/9/6 18:34,
i550,u1582,衣服 很 漂亮 ， 无 色差 ， 质量 很 好 ！ 喜欢 的 亲 们 可以 下手 啦 ！ ,2014/9/18 19:18,
i550,u2423,不错 ， 物美价廉 ， 尺寸 也 合身 ， 好评 ！ ！ ,2014/9/9 19:45,
i550,u1967,应该 挺好 吧 ， 朋友 收到 了 本人 还 没 看到 ， ,2014/9/10 12:25,
i550,u892,比 想象 中 薄 点 ， 但是 也 不 透 ， 好评 ,2014/9/17 15:49,
i550,u2240,宝贝 收到 了 ， 很 不错 ， 挺 喜欢 的 ， 质量 不错 ， 我 很 喜欢 它 的 领 ， 很 好 搭 ， 挺 开心 的 一次 购物 ,2014/9/25 15:27,
i550,u824,不好意思 ， 评论 晚 了 ， 但 收到 衣服 质量 很 好 ！ 穿着 也 很 合身 ， 卖家 介绍 的 码 正好 ！ 物流 速度 也 很快 哦 ！ 颜色 也 是 很 好 的 ， 喜欢 ！ 下次 还 会 再 光顾 的 ！ ,2014/9/12 22:30,
i550,u2511,宝贝 很 好 ！ 质量 还 不错 ， 穿 上 很 合身 ， 布料 很 舒服 。 不过 店家 没 送 我 小 礼物 啊 ,2014/9/19 16:01,http://img01.taobaocdn.com/bao/uploaded/TB2hrAeapXXXXbzXXXXXXXXXXXX_!!2022606502-0-rate.jpg
i550,u1632,超 喜欢 ， 超值 ， 颜色 很 正 ， 面料 手感 真 不 赖 。 穿 身上 一点 都 不 显 肉 肉 ！ 爱 ， 爱 ， 爱 ， 好评 。 ,2014/9/13 10:54,
i550,u2548,说 好 了 给 我 补 差价 ， 可是 都 一个 星期 了 ， 催 了 好多 次 ， 每次 说 我 联系 下 客服 ， 就 没 音讯 了 ， 当时 叫 我相信 你们 ， 你们 的 态度 就是 这样 ， 太 没 诚信 了 ！ ,2014/9/9 08:48,http://img01.taobaocdn.com/bao/uploaded/TB2a6yjapXXXXaIXXXXXXXXXXXX_!!2187823901-0-rate.jpg
i550,u2548,说 好 了 给 我 补 差价 ， 可是 都 一个 星期 了 ， 催 了 好多 次 ， 每次 说 我 联系 下 客服 ， 就 没 音讯 了 ， 当时 叫 我相信 你们 ， 你们 的 态度 就是 这样 ， 太 没 诚信 了 ！ ,2014/9/9 08:48,http://img01.taobaocdn.com/bao/uploaded/TB2fmeaapXXXXaNXpXXXXXXXXXX_!!2187823901-0-rate.jpg
i550,u1707,很 好 ， 完全 没有 色差 ， 是我 想 要 的 颜色 ！ ,2014/9/15 19:03,
i551,u2424,便宜 漂亮 发货 快 。 好 ！ ,2014/9/5 16:43,
i552,u190,有点 紧凑 合 可以 穿 上   很 修身   款式 很 漂亮   材质 不错 ,2014/9/2 22:28,
i552,u395,"衣服 很 好 , , . 效果 很 好 , ,   满意 , ",2014/9/21 13:10,
i552,u2308,很 好 的 裤子 ， 物超所值 ， 但是 可能 号码 偏 小 一号 ， 回来 穿 不成 。 ,2014/9/1 14:10,
i553,u1733,东西 收到     质量 特别 好   很 喜欢     想 大家 推荐     真 的 物 有 所 值 ,2014/9/10 20:49,
i555,u2343,和 卖家 描述 的 一样 ， 很 漂亮 ！ ,2014/9/27 21:40,
i555,u252,衣服 很 喜欢 . 料子 也 很 好 ， 是我 要 的 款式 . 今天 穿着 去 上班 朋友 都 看好 了 也 要 买 。 ,2014/9/24 09:26,
i556,u417,  布料 一般 带绒 ， 对 的 起 价格 ， 当 个 打底 还 不错 ， 物流 很 给力 ,2014/9/10 13:59,
i557,u2562,产品 不错 ， 就是 裤腿 略微 有些 瘦 ， 大腿 部分 ， 较 胖 人士 建议 购买 大码 的 ， ,2014/9/1 18:36,http://img01.taobaocdn.com/bao/uploaded/TB2hXhuapXXXXbQXXXXXXXXXXXX_!!80707008-0-rate.jpg
i557,u1079,感觉 一般     裤子 掉色 严重     有 种 扔 了 的 冲动 。 ,2014/9/3 23:36,
i558,u912,习惯 · 好评 · · · · · ,2014/9/22 15:30,
i558,u1814,质量 很 好 ， 没 色差 。 上 身 效果 很 好 ！ 准备 再 入 多 几 件 ， 太 划算 了 ！ 发货 也 很快 ！ ,2014/9/17 15:19,
i558,u757,第二 次 买 了 ， 真心 不错 ,2014/9/21 22:19,
i558,u1915,"不 咋 地 , 好像 线衣 弹力 不是 很 大 ",2014/9/27 10:55,
i558,u2157,面料 舒服 ， 还 不错 ， 就是 少许 脱色 ,2014/9/19 16:48,
i558,u52,質 量 不 錯 . 無 色差 . 滿 意 ! ,2014/9/23 08:55,
i558,u131,  超好 超 喜欢 的 ， 满 五分 。 。 。 。 。 。 。 ,2014/9/20 21:05,
i559,u1459,有 弹性 ， 很 显 身材 ， 现在 流行 的 长度 。 ,2014/9/14 12:06,
i559,u2097,    衣服 做工 挺好 的 ， 料子 也 挺好 ， 穿着 也 很 合身 的 ， 颜色 很 正 ， 款式 也 很 好看 的 ， 卖家 的 服务 也 非常 好 的 ， 快递 很快 马上 好评 了   下次 再 来 ,2014/9/22 06:05,
i559,u716,货 到 了 ， 是 正品 ， 质量 非常 好 ， 很 漂亮 ， 做工 精细 ， 穿着 舒适 ， 款式 很 好 ， 卖家 服务 特 好 ， 发货 速度 很快 ,2014/9/19 22:46,
i559,u1535,宝贝 不错 ， 质量 挺好 的 。 包装 挺 严实 。 个 方面 都 挺 满意 。 喜欢     必须 全 5 星 好评 。 ,2014/9/19 13:29,
i559,u2210,做工 精细 ， 版 形 好 ， 穿 上 很 合体 ， 满意 ,2014/9/12 22:16,
i559,u1548,收到 了 ， 很 满意 ， 质量 好 ， 颜色 正 ， 满意 ,2014/9/21 10:27,
i559,u1683,衣服 收到 了 ， 很 漂亮 哦 ， 款式 也 很 好看 ， 质量 也 很 好 ， 做工 也 不错 ， 穿 在 身上 很 修身 ， 赞 ！ ！ ！ ,2014/9/21 01:28,
i559,u2325,很 漂亮 的 裙子 ， 穿着 很 显 身材 ， 这 个 价位 买 到 ， 超值 。 这 几 天 秋凉 ， 正好 穿 ,2014/9/10 20:02,
i559,u67,裙子 真 的 不错 。 穿着 很 舒服 ， 很 滑 。 料子 也 很 好 ， 颜色 很 正 。 整体 很 好看 。 离 远 了 看 更 吸引 眼球 。 不错 的 衣服 。 值得 推荐 。 赞赞 赞 ！ ！ ,2014/9/27 16:42,
i559,u1619,衣服 质量 确实 不错 ， 款式 颜色 都 很 漂亮 ！ 特别 好 的 卖家 ， 耐心 的 解答 我 的 疑问 ， 而且 包装 很 仔细 ， 细节   问题 注意 到 了 ， 确实 是 很 贴心 的 卖家 ,2014/9/24 01:52,
i559,u1022,宝贝 收到 了 ， 大小 合适 ， 质量 很 好 ， 穿着 很 舒服 ， 很 显 身材 ， 推荐 ,2014/9/27 19:42,
i56,u39,质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。   质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。 ,2014/9/20 16:28,
i56,u2268,衣服 收到 了 。 款式 很 漂亮 ， 很 修身 。 特别 显 瘦 。 颜色 很 正 ， 尺码 也 很 准 。 很 喜欢 ,2014/9/18 12:01,
i56,u973,衣服 掉 毛 特别 严重 ， 不是 一般 的 掉 毛 ， 买 衣服 要 注意 了 ,2014/9/24 19:31,
i56,u1076,衣服 质量 还 可以 ， 挺 喜欢 的 ， 快递 公司 也 挺 速度 的 。 挺 赞 ,2014/9/3 20:01,
i560,u601,已经 第二 次 购买 了 ！ 质量 非常 好 ， 不是 一般 的 物超所值 ！ ！ ,2014/9/22 17:10,
i560,u1977,还 不错 ， 全 5 分 。 服务 也 很 好 ！ ,2014/9/16 12:38,
i560,u401,"这 价钱 , 买 这么 好 的 宝贝 , 太 值 啦 。 再 选 两 条 ！ ",2014/9/15 16:54,
i560,u2168,同事 很 喜欢 ， 让 我 多 拍 几 条 · · 掌柜 要 给 优惠 啊 · · ,2014/9/29 16:21,
i560,u229,质量 还 好 ， 就是 褪色 太 厉害 ， 看着 都 不 敢 穿 了 ,2014/9/28 20:38,
i560,u2564,质量 没 的 说 ！ 不 起 求 的 话 以后 就 你 家 了 ！ ,2014/9/30 07:53,http://img01.taobaocdn.com/bao/uploaded/TB2JxaaaFXXXXczXXXXXXXXXXXX_!!751197622-0-rate.jpg
i560,u1917,物流 快 ！ 裤子 料子 超好 ， 里面 毛 很 软 ， 我 腿 超 胖 ， 穿着 费 点 劲 但是 穿 进去 以后 很 舒服 不 紧 崩 ， 弹性 很 大 ， 非常 好 的 裤子 ！ 性价比 极 高 ,2014/9/27 21:43,
i560,u1564,很 厚实 暖和 ， 店家 发货 速度 超 快 ！ 又 买 了 十 几 件 同事 们 要 的 ！ 好 强大 的 团购 呀 。 ,2014/9/26 20:45,
i560,u436,很 显 瘦 哦 、 很 适合 南方 冬天 穿 ， 赞 一个 、 准备 再 来 一 件 ,2014/9/21 00:23,
i560,u2460,打底裤 挺 厚 的 ， 里面 的 绒 也 很 好 ， 弹性 也 不错 ， 穿 起来 很 显 瘦 ， 不错 哦 ！ ～ ,2014/9/29 13:01,http://img01.taobaocdn.com/bao/uploaded/TB22GOXaFXXXXXcXXXXXXXXXXXX_!!1619186639-0-rate.jpg
i560,u575,宝贝 收到 了 ， 物流 很快 ， 打开 以后 比 我 想象 的 好 ， 非常 满意 的 一次 网购 ！ 下次 还 会 光顾   ,2014/9/8 07:58,
i560,u779,宝贝 狠 好 ， 已经 是 第二 次 买 了 。 下次 还 会 来 的 。 ,2014/9/22 08:06,
i560,u877,裤 裤 很 好 ， 摸 起来 很 舒服 ！ 冬天 不怕 冷 了 ， 另外 发货 速度 快 ， 客服 不错 。 性价比 高 ,2014/9/29 13:06,
i560,u52,很 厚 ， 冬天 穿 上 不怕 冷 了 ， 里面 有 一 层 厚厚 的 毛   价格 又 便宜   非常 满意 。 ,2014/9/1 21:44,
i560,u2232,很 好 的 一 款 打底裤 ， 料子 厚实 ， 弹性 好 ， 打算 再 买 两 ,2014/9/22 16:24,
i560,u443,东西 今天 收到 ， 拿 到手 一 看 东西 太 好 了 ， 我 又 拍 了 ２ 个 ， 等 ２ 个 回来 东西 好 我 想 要 ， ,2014/9/17 18:06,
i560,u2254,刚 收到 裤子 ， 评价 有点 晚 了 ， 裤子 挺 厚 的 ， 质量 也 不错 ， 价 廉 物美 ， 给 个 好评 啊 ,2014/9/30 16:20,
i561,u1116,几经周折 裤子 终于 收到 了 ， 质量 不错 ， 穿 起来 很 舒服 ， 料子 摸 起来 手感 很 好 。 很 贴身 ,2014/9/19 11:51,
i561,u1620,质量 很 不错 ， 很 合身 ， 穿着 也 舒服 ， 服务 也好 。 ,2014/9/20 21:58,
i561,u1807,很 漂亮 ， 质量 没 的 说 ， 一点 色差 都 没有 ， 价格 也 不 贵 ， 真 的 很 值得 购买 ,2014/9/15 21:29,
i561,u1243,不错 的 很 舒服 。 。 。 。 。 。 。 。 喜欢 。 。 。 ,2014/9/17 17:12,
i562,u2368,开始 以为 黑底 白 点 部分 是 雪纺 的 ， 没想到 是 棉 的 ， 类似 灯芯绒 ， 保暖 效果 好 ， 就是 爱 打 皱 。 ,2014/9/17 12:36,
i562,u2324,衣服 质量 还是 不错 的 ， 但是 物流 真 的 太 慢 了 ， 第一次 网上 买 东西 居然 半 个 月 才 到 ， 看 在 衣服 不错 的 份 上 就 给 好评 了 ,2014/9/24 22:28,
i562,u407,样式 好 ， 发货 感觉 超级 快 啊 ， 十天 左右 才 到 ,2014/9/27 20:03,
i562,u1715,比 想象 的 要 厚 ， 还 没 穿 ， 但 感觉 还 不错 ,2014/9/22 15:48,
i562,u442,宝贝 让 我 等 了 半 个 月 ， 其他 都 可以 ， 就是 连 标 都 没有 ， 让 人 感觉 是 地摊 货 。 上 身 还 可以 ， 给 个 好评 ,2014/9/23 17:44,
i562,u1760,  衣服 还 不错 很 时尚 ， 物流 也 快 ， 好评 ,2014/9/12 18:29,
i562,u2307,衣服 的 款式 我 很 喜欢 ， 客服 （ 咚咚 ） 的 态度 也 很 好 。 ,2014/9/27 13:31,
i57,u2295,不错 ， 比 我 想象 的 好 ， 原 以为 会 比较 薄 ， 没想到 手感 不错 ， 厚实 ， 面料 颜色 搭配 好看 。 就 不知道 洗 了 后 会 不会 起 球 。 ,2014/9/19 13:44,
i57,u578,和 图片 一样 ， 穿着 挺 有 气质 的 ， 应该 也 会好 搭配 衣服 ， 十一 回家 可以 穿 啦 ～ ,2014/9/23 17:52,
i57,u1158,质量 好 ， 穿 上 也 很 有 范儿 ， 但是 应该 属于 比较 爱 起 毛 那种 ！ ,2014/9/6 11:58,
i57,u725,衣服 很 厚实 ， 就是 有点 大 ， 不知 是 亲 发 错 了 码 ,2014/9/9 18:47,
i57,u1323,和 图片 上 不 太 一样 ， 不过 还 送 了 小 东西 ， 服务 态度 挺好 。 ,2014/9/16 22:12,
i57,u62,质量 不错 ， 性价比 高 ， 就是 有点 扎 人 ！ ,2014/9/2 08:01,
i57,u2224,好 漂亮 呢 。 比 想象 中 的 好 ， 很 合身 ， 而且 衣服 的确 很 香 ， 谢谢 卖家 的 小 礼物 啦 ,2014/9/23 21:35,
i57,u293,收到 衣服 了 ， 料子 穿着 有点 扎 ， 穿着 小 ， 老气 ， 显 胖 ， 打算 给 老妈 了 。 ,2014/9/25 11:29,
i58,u2612,这 个 超 舒服 的 也 很 时尚 颜色 也 正 ， 是 居家 旅游 锻炼 必备品 ,2014/9/14 18:36,http://img01.taobaocdn.com/bao/uploaded/TB2QufcapXXXXbXXXXXXXXXXXXX_!!684148089-0-rate.jpg
i58,u413,裤子 不错 ， 女儿 很 喜欢 ,2014/9/22 19:54,
i58,u1858,挺好 的     显 瘦     布料 很 舒服     赞 哦 ,2014/9/24 08:37,
i58,u449,物流 真 慢 。 不过 裤子 挺好 。 谢谢 店家 送 的 袜子 ,2014/9/5 16:08,
i58,u2125,裤子 很 好 ， 不 气球 ， 别 犹豫 了 ， 还是 小脚裤 那 ,2014/9/30 13:42,
i58,u928,穿着 很 舒服 ， 修身 ， 挺 不错 的 宝贝 ， 谢谢 卖家 的 礼物 ， 还 会 再 来 的 ,2014/9/25 17:42,
i60,u1558,买 小 了   42 的 应该 合适 ,2014/9/25 09:50,
i60,u1283,料子 一般 ， 速度 慢 ， 物流 不 给力 ， 9月 15日 拍 的 9月 28 号 才 到 ， ,2014/9/30 09:37,
i60,u500,料子 还 行 ， 这 个 价钱 值 ,2014/9/30 22:49,
i60,u430,商品 挺好 ， 只是 拍 的 时候 是 黑白 相间 的 ， 寄 过来 时 酒红色 的 。 不 造 是 肿 么 回 事 了   不过 整体 不错 ！   好 ,2014/9/25 12:39,
i60,u1032,宝贝 不错 ， 很 厚实 ， 物 有 所 值 ， 满意 。 ,2014/9/25 18:07,
i61,u1541,挺好 的 ， 藏青色 颜色 刚好 ,2014/9/21 23:14,
i61,u1893,裤子 很 好 的 了   很 软 ， 卖家 还 送 东西 ， ， 。 。 。 真 好 ,2014/9/20 20:06,
i62,u1586,质量 不是 太 好     但 也 对 得 起 这 个 价钱 了       凑 活 吧 ,2014/9/26 19:51,
i62,u551,还 行 吧 ！ 就是 有点 掉色 ！ ,2014/9/21 20:03,
i62,u1728,衣服 挺好 的 ， 快递 也 很快   ， 五分 ,2014/9/25 15:02,
i62,u2173,  还 好 ， 有点 薄 ， 一 份 价钱 一 分 货 ， ,2014/9/16 11:30,
i63,u2107,衣服 很 好 ， 很 超值 ， 全棉 的 布料 ， 在 商场 至少 60 左右 。 看 以后 洗 了 会 缩水 没有 ， 不 缩水 的 话 再 买 两 件 。 ,2014/9/1 17:35,
i63,u1847,还 不错 呀 。 。 。 就是 穿 上 稍微 大 一点 。 今天 才 收到 ， 就 试 了 一下 ， 以后 补充 评价 吧 。 。 。 ,2014/9/30 21:45,
i63,u2154,料子 不错 ， 就是 有点 偏 小 ,2014/9/25 21:35,
i63,u701,性价比 相当 高 ， 很 划算 。   满意 ,2014/9/9 08:23,
i63,u1553,衣服 摸 起来 很 软   还 没有 穿   等 穿 了 再 评论 、 、 ,2014/9/10 14:41,
i63,u1332,老公 穿 了 ， 他 很 喜欢 ， 真 实惠 ， 不知道 穿 后 会 不会 起 球 ， 到时 追 评 ,2014/9/29 09:01,
i63,u1887,衣服 质量 很 好 ， 赶上 打折 ， 非常 实惠   很 好 ,2014/9/1 09:16,
i63,u1688,特 好 ， 已经 买 过 2 件 ， 感觉 很 舒服 ， 就 又 买 了 1 件 ， 非常 满意 ,2014/9/29 12:12,
